"addresss" "category" "createdAt" "descript" "indicentId" "location.__type" "location.latitude" "location.longitude" "objectId" "pdDiscrict" "pdId" "resolution" "timestamp" "updatedAt" "weight"
"__type" "800 Block of SUTTER ST" "VANDALISM" "2015-03-09T10:24:42.763Z" "MALICIOUS MISCHIEF, VANDALISM" 156043615 "GeoPoint" 37.7884368260567 -122.414368110368 "BaHeGDjbBV" "CENTRAL" 15604361528150 "NONE" "Date" "2015-03-09T10:24:42.763Z" 5
"iso" "800 Block of SUTTER ST" "VANDALISM" "2015-03-09T10:24:42.763Z" "MALICIOUS MISCHIEF, VANDALISM" 156043615 "GeoPoint" 37.7884368260567 -122.414368110368 "BaHeGDjbBV" "CENTRAL" 15604361528150 "NONE" "2015-02-22T21:30:00.000Z" "2015-03-09T10:24:42.763Z" 5
"__type1" "200 Block of PAUL AV" "ASSAULT" "2015-03-09T10:24:42.771Z" "THREATS AGAINST LIFE" 150161704 "GeoPoint" 37.7229041567607 -122.398034500753 "IkpXX9MwUH" "BAYVIEW" 15016170419057 "NONE" "Date" "2015-03-09T10:24:42.771Z" 10
"iso1" "200 Block of PAUL AV" "ASSAULT" "2015-03-09T10:24:42.771Z" "THREATS AGAINST LIFE" 150161704 "GeoPoint" 37.7229041567607 -122.398034500753 "IkpXX9MwUH" "BAYVIEW" 15016170419057 "NONE" "2015-02-22T15:25:00.000Z" "2015-03-09T10:24:42.771Z" 10
"__type2" "200 Block of PAUL AV" "TRESPASS" "2015-03-09T10:24:42.779Z" "TRESPASSING" 150161704 "GeoPoint" 37.7229041567607 -122.398034500753 "37stkQZRHJ" "BAYVIEW" 15016170427195 "NONE" "Date" "2015-03-09T10:24:42.779Z" 4
"iso2" "200 Block of PAUL AV" "TRESPASS" "2015-03-09T10:24:42.779Z" "TRESPASSING" 150161704 "GeoPoint" 37.7229041567607 -122.398034500753 "37stkQZRHJ" "BAYVIEW" 15016170427195 "NONE" "2015-02-22T15:25:00.000Z" "2015-03-09T10:24:42.779Z" 4
"__type3" "SCOTT ST / BUSH ST" "LARCENY/THEFT" "2015-03-09T10:24:42.787Z" "GRAND THEFT FROM LOCKED AUTO" 156043273 "GeoPoint" 37.7863922340602 -122.438394869495 "JTatd4miMj" "RICHMOND" 15604327306244 "NONE" "Date" "2015-03-09T10:24:42.787Z" 10
"iso3" "SCOTT ST / BUSH ST" "LARCENY/THEFT" "2015-03-09T10:24:42.787Z" "GRAND THEFT FROM LOCKED AUTO" 156043273 "GeoPoint" 37.7863922340602 -122.438394869495 "JTatd4miMj" "RICHMOND" 15604327306244 "NONE" "2015-02-22T15:00:00.000Z" "2015-03-09T10:24:42.787Z" 10
"__type4" "GEARY BL / CLEARY CT" "LARCENY/THEFT" "2015-03-09T10:24:42.798Z" "GRAND THEFT FROM UNLOCKED AUTO" 156043239 "GeoPoint" 37.7851513851678 -122.426449161534 "niiqcs5Lya" "NORTHERN" 15604323906224 "NONE" "Date" "2015-03-09T10:24:42.798Z" 10
"iso4" "GEARY BL / CLEARY CT" "LARCENY/THEFT" "2015-03-09T10:24:42.798Z" "GRAND THEFT FROM UNLOCKED AUTO" 156043239 "GeoPoint" 37.7851513851678 -122.426449161534 "niiqcs5Lya" "NORTHERN" 15604323906224 "NONE" "2015-02-22T10:00:00.000Z" "2015-03-09T10:24:42.798Z" 10
"__type5" "100 Block of JEFFERSON ST" "LARCENY/THEFT" "2015-03-09T10:24:42.807Z" "GRAND THEFT FROM LOCKED AUTO" 156043637 "GeoPoint" 37.8082613305439 -122.414988252591 "71hS1qTW6X" "CENTRAL" 15604363706244 "NONE" "Date" "2015-03-09T10:24:42.807Z" 10
"iso5" "100 Block of JEFFERSON ST" "LARCENY/THEFT" "2015-03-09T10:24:42.807Z" "GRAND THEFT FROM LOCKED AUTO" 156043637 "GeoPoint" 37.8082613305439 -122.414988252591 "71hS1qTW6X" "CENTRAL" 15604363706244 "NONE" "2015-02-22T09:35:00.000Z" "2015-03-09T10:24:42.807Z" 10
"__type6" "500 Block of MONTGOMERY ST" "LARCENY/THEFT" "2015-03-09T10:24:42.815Z" "GRAND THEFT FROM LOCKED AUTO" 156043643 "GeoPoint" 37.7940204426882 -122.402936610374 "bgRYSXmx7s" "CENTRAL" 15604364306244 "NONE" "Date" "2015-03-09T10:24:42.815Z" 10
"iso6" "500 Block of MONTGOMERY ST" "LARCENY/THEFT" "2015-03-09T10:24:42.815Z" "GRAND THEFT FROM LOCKED AUTO" 156043643 "GeoPoint" 37.7940204426882 -122.402936610374 "bgRYSXmx7s" "CENTRAL" 15604364306244 "NONE" "2015-02-22T05:47:00.000Z" "2015-03-09T10:24:42.815Z" 10
"__type7" "POST ST / STOCKTON ST" "LARCENY/THEFT" "2015-03-09T10:24:42.823Z" "GRAND THEFT FROM UNLOCKED AUTO" 156043659 "GeoPoint" 37.7884982866148 -122.406775392392 "44xD8m1MI9" "CENTRAL" 15604365906224 "NONE" "Date" "2015-03-09T10:24:42.823Z" 10
"iso7" "POST ST / STOCKTON ST" "LARCENY/THEFT" "2015-03-09T10:24:42.823Z" "GRAND THEFT FROM UNLOCKED AUTO" 156043659 "GeoPoint" 37.7884982866148 -122.406775392392 "44xD8m1MI9" "CENTRAL" 15604365906224 "NONE" "2015-02-22T04:00:00.000Z" "2015-03-09T10:24:42.823Z" 10
"__type8" "SANSOME ST / PACIFIC AV" "LARCENY/THEFT" "2015-03-09T10:24:42.831Z" "GRAND THEFT FROM LOCKED AUTO" 156043609 "GeoPoint" 37.7975048898339 -122.402042584193 "YD0IhgPR5Q" "CENTRAL" 15604360906244 "NONE" "Date" "2015-03-09T10:24:42.831Z" 10
"iso8" "SANSOME ST / PACIFIC AV" "LARCENY/THEFT" "2015-03-09T10:24:42.831Z" "GRAND THEFT FROM LOCKED AUTO" 156043609 "GeoPoint" 37.7975048898339 -122.402042584193 "YD0IhgPR5Q" "CENTRAL" 15604360906244 "NONE" "2015-02-21T23:11:00.000Z" "2015-03-09T10:24:42.831Z" 10
"__type9" "3RD ST / JERROLD AV" "NON-CRIMINAL" "2015-03-09T10:24:42.839Z" "FOUND PROPERTY" 150161986 "GeoPoint" 37.738741839511 -122.389310644607 "jwv29GXbEt" "BAYVIEW" 15016198672000 "NONE" "Date" "2015-03-09T10:24:42.839Z" 1
"iso9" "3RD ST / JERROLD AV" "NON-CRIMINAL" "2015-03-09T10:24:42.839Z" "FOUND PROPERTY" 150161986 "GeoPoint" 37.738741839511 -122.389310644607 "jwv29GXbEt" "BAYVIEW" 15016198672000 "NONE" "2015-02-21T22:00:00.000Z" "2015-03-09T10:24:42.839Z" 1
"__type10" "STOCKTON ST / CAMPTON PL" "LARCENY/THEFT" "2015-03-09T10:24:42.847Z" "GRAND THEFT FROM LOCKED AUTO" 156043596 "GeoPoint" 37.7889857451928 -122.406867519472 "TxL2OtnxrV" "CENTRAL" 15604359606244 "NONE" "Date" "2015-03-09T10:24:42.847Z" 10
"iso10" "STOCKTON ST / CAMPTON PL" "LARCENY/THEFT" "2015-03-09T10:24:42.847Z" "GRAND THEFT FROM LOCKED AUTO" 156043596 "GeoPoint" 37.7889857451928 -122.406867519472 "TxL2OtnxrV" "CENTRAL" 15604359606244 "NONE" "2015-02-21T22:00:00.000Z" "2015-03-09T10:24:42.847Z" 10
"__type11" "400 Block of BURNETT AV" "LARCENY/THEFT" "2015-03-09T10:24:42.855Z" "GRAND THEFT FROM LOCKED AUTO" 156043148 "GeoPoint" 37.7560038618907 -122.444203110408 "7itzyQqaKT" "PARK" 15604314806244 "NONE" "Date" "2015-03-09T10:24:42.855Z" 10
"iso11" "400 Block of BURNETT AV" "LARCENY/THEFT" "2015-03-09T10:24:42.855Z" "GRAND THEFT FROM LOCKED AUTO" 156043148 "GeoPoint" 37.7560038618907 -122.444203110408 "7itzyQqaKT" "PARK" 15604314806244 "NONE" "2015-02-21T22:00:00.000Z" "2015-03-09T10:24:42.855Z" 10
"__type12" "GEARY ST / STOCKTON ST" "LARCENY/THEFT" "2015-03-09T10:24:42.863Z" "GRAND THEFT BICYCLE" 156042924 "GeoPoint" 37.7875673013055 -122.406592269796 "TDMlELcnH5" "CENTRAL" 15604292406314 "NONE" "Date" "2015-03-09T10:24:42.863Z" 10
"iso12" "GEARY ST / STOCKTON ST" "LARCENY/THEFT" "2015-03-09T10:24:42.863Z" "GRAND THEFT BICYCLE" 156042924 "GeoPoint" 37.7875673013055 -122.406592269796 "TDMlELcnH5" "CENTRAL" 15604292406314 "NONE" "2015-02-21T21:30:00.000Z" "2015-03-09T10:24:42.863Z" 10
"__type13" "500 Block of HAIGHT ST" "LARCENY/THEFT" "2015-03-09T10:24:42.872Z" "GRAND THEFT FROM LOCKED AUTO" 156043182 "GeoPoint" 37.7720549755537 -122.431289969136 "0DV5ggaFYR" "NORTHERN" 15604318206244 "NONE" "Date" "2015-03-09T10:24:42.872Z" 10
"iso13" "500 Block of HAIGHT ST" "LARCENY/THEFT" "2015-03-09T10:24:42.872Z" "GRAND THEFT FROM LOCKED AUTO" 156043182 "GeoPoint" 37.7720549755537 -122.431289969136 "0DV5ggaFYR" "NORTHERN" 15604318206244 "NONE" "2015-02-21T20:40:00.000Z" "2015-03-09T10:24:42.872Z" 10
"__type14" "400 Block of GEARY ST" "LARCENY/THEFT" "2015-03-09T10:24:42.880Z" "GRAND THEFT FROM LOCKED AUTO" 156042952 "GeoPoint" 37.7869881885308 -122.410699657634 "fVNnIIRhJ7" "CENTRAL" 15604295206244 "NONE" "Date" "2015-03-09T10:24:42.880Z" 10
"iso14" "400 Block of GEARY ST" "LARCENY/THEFT" "2015-03-09T10:24:42.880Z" "GRAND THEFT FROM LOCKED AUTO" 156042952 "GeoPoint" 37.7869881885308 -122.410699657634 "fVNnIIRhJ7" "CENTRAL" 15604295206244 "NONE" "2015-02-21T19:30:00.000Z" "2015-03-09T10:24:42.880Z" 10
"__type15" "100 Block of CHANNEL ST" "NON-CRIMINAL" "2015-03-09T10:24:42.888Z" "AIDED CASE, MENTAL DISTURBED" 150161362 "GeoPoint" 37.7743792347808 -122.390753273663 "54l9aMqBg0" "BAYVIEW" 15016136264020 "NONE" "Date" "2015-03-09T10:24:42.888Z" 1
"iso15" "100 Block of CHANNEL ST" "NON-CRIMINAL" "2015-03-09T10:24:42.888Z" "AIDED CASE, MENTAL DISTURBED" 150161362 "GeoPoint" 37.7743792347808 -122.390753273663 "54l9aMqBg0" "BAYVIEW" 15016136264020 "NONE" "2015-02-21T19:24:00.000Z" "2015-03-09T10:24:42.888Z" 1
"__type16" "800 Block of BRYANT ST" "LARCENY/THEFT" "2015-03-09T10:24:42.896Z" "GRAND THEFT FROM LOCKED AUTO" 156043267 "GeoPoint" 37.775420706711 -122.403404791479 "RSOpcT8qjj" "SOUTHERN" 15604326706244 "NONE" "Date" "2015-03-09T10:24:42.896Z" 10
"iso16" "800 Block of BRYANT ST" "LARCENY/THEFT" "2015-03-09T10:24:42.896Z" "GRAND THEFT FROM LOCKED AUTO" 156043267 "GeoPoint" 37.775420706711 -122.403404791479 "RSOpcT8qjj" "SOUTHERN" 15604326706244 "NONE" "2015-02-21T19:10:00.000Z" "2015-03-09T10:24:42.896Z" 10
"__type17" "ELLIS ST / FRANKLIN ST" "LARCENY/THEFT" "2015-03-09T10:24:42.907Z" "GRAND THEFT FROM LOCKED AUTO" 156043201 "GeoPoint" 37.7836201224351 -122.422654162984 "X83l7HA1OW" "NORTHERN" 15604320106244 "NONE" "Date" "2015-03-09T10:24:42.907Z" 10
"iso17" "ELLIS ST / FRANKLIN ST" "LARCENY/THEFT" "2015-03-09T10:24:42.907Z" "GRAND THEFT FROM LOCKED AUTO" 156043201 "GeoPoint" 37.7836201224351 -122.422654162984 "X83l7HA1OW" "NORTHERN" 15604320106244 "NONE" "2015-02-21T19:00:00.000Z" "2015-03-09T10:24:42.907Z" 10
"__type18" "THE EMBARCADERONORTH ST / BATTERY ST" "LARCENY/THEFT" "2015-03-09T10:24:42.916Z" "GRAND THEFT FROM UNLOCKED AUTO" 156042918 "GeoPoint" 37.8042568095058 -122.402038998271 "SlHqgC3aaH" "CENTRAL" 15604291806224 "NONE" "Date" "2015-03-09T10:24:42.916Z" 10
"iso18" "THE EMBARCADERONORTH ST / BATTERY ST" "LARCENY/THEFT" "2015-03-09T10:24:42.916Z" "GRAND THEFT FROM UNLOCKED AUTO" 156042918 "GeoPoint" 37.8042568095058 -122.402038998271 "SlHqgC3aaH" "CENTRAL" 15604291806224 "NONE" "2015-02-21T18:59:00.000Z" "2015-03-09T10:24:42.916Z" 10
"__type19" "0 Block of CRESTLINE DR" "LARCENY/THEFT" "2015-03-09T10:24:42.924Z" "GRAND THEFT FROM LOCKED AUTO" 156043154 "GeoPoint" 37.750241057883 -122.446432100907 "3WXLsh6MaS" "PARK" 15604315406244 "NONE" "Date" "2015-03-09T10:24:42.924Z" 10
"iso19" "0 Block of CRESTLINE DR" "LARCENY/THEFT" "2015-03-09T10:24:42.924Z" "GRAND THEFT FROM LOCKED AUTO" 156043154 "GeoPoint" 37.750241057883 -122.446432100907 "3WXLsh6MaS" "PARK" 15604315406244 "NONE" "2015-02-21T18:30:00.000Z" "2015-03-09T10:24:42.924Z" 10
"__type20" "GOUGH ST / OAK ST" "LARCENY/THEFT" "2015-03-09T10:24:42.933Z" "GRAND THEFT FROM LOCKED AUTO" 156042883 "GeoPoint" 37.7750203945871 -122.42260112019 "VgWDMWKr9B" "NORTHERN" 15604288306244 "NONE" "Date" "2015-03-09T10:24:42.933Z" 10
"iso20" "GOUGH ST / OAK ST" "LARCENY/THEFT" "2015-03-09T10:24:42.933Z" "GRAND THEFT FROM LOCKED AUTO" 156042883 "GeoPoint" 37.7750203945871 -122.42260112019 "VgWDMWKr9B" "NORTHERN" 15604288306244 "NONE" "2015-02-21T17:35:00.000Z" "2015-03-09T10:24:42.933Z" 10
"__type21" "POST ST / GRANT AV" "LARCENY/THEFT" "2015-03-09T10:24:42.941Z" "GRAND THEFT FROM LOCKED AUTO" 156042974 "GeoPoint" 37.7886936920129 -122.405222821755 "z2fySkmxPn" "CENTRAL" 15604297406244 "NONE" "Date" "2015-03-09T10:24:42.941Z" 10
"iso21" "POST ST / GRANT AV" "LARCENY/THEFT" "2015-03-09T10:24:42.941Z" "GRAND THEFT FROM LOCKED AUTO" 156042974 "GeoPoint" 37.7886936920129 -122.405222821755 "z2fySkmxPn" "CENTRAL" 15604297406244 "NONE" "2015-02-21T17:15:00.000Z" "2015-03-09T10:24:42.941Z" 10
"__type22" "1800 Block of FELL ST" "VEHICLE THEFT" "2015-03-09T10:24:42.950Z" "STOLEN AUTOMOBILE" 150161691 "GeoPoint" 37.7727368789292 -122.448347056211 "HoX5vqrk94" "PARK" 15016169107021 "NONE" "Date" "2015-03-09T10:24:42.950Z" 10
"iso22" "1800 Block of FELL ST" "VEHICLE THEFT" "2015-03-09T10:24:42.950Z" "STOLEN AUTOMOBILE" 150161691 "GeoPoint" 37.7727368789292 -122.448347056211 "HoX5vqrk94" "PARK" 15016169107021 "NONE" "2015-02-21T17:00:00.000Z" "2015-03-09T10:24:42.950Z" 10
"__type23" "500 Block of TURK ST" "LARCENY/THEFT" "2015-03-09T10:24:42.958Z" "GRAND THEFT FROM LOCKED AUTO" 156042899 "GeoPoint" 37.7823263368922 -122.418192861208 "ObyTfdDHDQ" "NORTHERN" 15604289906244 "NONE" "Date" "2015-03-09T10:24:42.958Z" 10
"iso23" "500 Block of TURK ST" "LARCENY/THEFT" "2015-03-09T10:24:42.958Z" "GRAND THEFT FROM LOCKED AUTO" 156042899 "GeoPoint" 37.7823263368922 -122.418192861208 "ObyTfdDHDQ" "NORTHERN" 15604289906244 "NONE" "2015-02-21T17:00:00.000Z" "2015-03-09T10:24:42.958Z" 10
"__type24" "1000 Block of JUNIPERO SERRA BL" "VEHICLE THEFT" "2015-03-09T10:24:42.966Z" "STOLEN AUTOMOBILE" 150161817 "GeoPoint" 37.7178681219403 -122.472711742243 "qQLBoaxGsl" "TARAVAL" 15016181707021 "NONE" "Date" "2015-03-09T10:24:42.966Z" 10
"iso24" "1000 Block of JUNIPERO SERRA BL" "VEHICLE THEFT" "2015-03-09T10:24:42.966Z" "STOLEN AUTOMOBILE" 150161817 "GeoPoint" 37.7178681219403 -122.472711742243 "qQLBoaxGsl" "TARAVAL" 15016181707021 "NONE" "2015-02-21T16:30:00.000Z" "2015-03-09T10:24:42.966Z" 10
"__type25" "300 Block of JEFFERSON ST" "LARCENY/THEFT" "2015-03-09T10:24:42.974Z" "PETTY THEFT OF PROPERTY" 156042930 "GeoPoint" 37.8078519838014 -122.418270696719 "80eE46Djte" "CENTRAL" 15604293006372 "NONE" "Date" "2015-03-09T10:24:42.974Z" 10
"iso25" "300 Block of JEFFERSON ST" "LARCENY/THEFT" "2015-03-09T10:24:42.974Z" "PETTY THEFT OF PROPERTY" 156042930 "GeoPoint" 37.8078519838014 -122.418270696719 "80eE46Djte" "CENTRAL" 15604293006372 "NONE" "2015-02-21T16:30:00.000Z" "2015-03-09T10:24:42.974Z" 10
"__type26" "700 Block of MARKET ST" "LARCENY/THEFT" "2015-03-09T10:24:42.982Z" "PETTY THEFT SHOPLIFTING" 150160966 "GeoPoint" 37.7871160984672 -122.403919148357 "DbqwCe3RX4" "SOUTHERN" 15016096606363 "NONE" "Date" "2015-03-09T10:24:42.982Z" 10
"iso26" "700 Block of MARKET ST" "LARCENY/THEFT" "2015-03-09T10:24:42.982Z" "PETTY THEFT SHOPLIFTING" 150160966 "GeoPoint" 37.7871160984672 -122.403919148357 "DbqwCe3RX4" "SOUTHERN" 15016096606363 "NONE" "2015-02-21T16:28:00.000Z" "2015-03-09T10:24:42.982Z" 10
"__type27" "JOHNFKENNEDY DR / 30TH AV" "LARCENY/THEFT" "2015-03-09T10:24:42.990Z" "GRAND THEFT FROM LOCKED AUTO" 156043079 "GeoPoint" 37.7708917848848 -122.489804747862 "dHuYq2rUwW" "RICHMOND" 15604307906244 "NONE" "Date" "2015-03-09T10:24:42.990Z" 10
"iso27" "JOHNFKENNEDY DR / 30TH AV" "LARCENY/THEFT" "2015-03-09T10:24:42.990Z" "GRAND THEFT FROM LOCKED AUTO" 156043079 "GeoPoint" 37.7708917848848 -122.489804747862 "dHuYq2rUwW" "RICHMOND" 15604307906244 "NONE" "2015-02-21T16:20:00.000Z" "2015-03-09T10:24:42.990Z" 10
"__type28" "1900 Block of 15TH ST" "NON-CRIMINAL" "2015-03-09T10:24:42.998Z" "FIRE REPORT" 150160916 "GeoPoint" 37.7661073531609 -122.428282992711 "eEEOJJNlKv" "MISSION" 15016091668000 "NONE" "Date" "2015-03-09T10:24:42.998Z" 1
"iso28" "1900 Block of 15TH ST" "NON-CRIMINAL" "2015-03-09T10:24:42.998Z" "FIRE REPORT" 150160916 "GeoPoint" 37.7661073531609 -122.428282992711 "eEEOJJNlKv" "MISSION" 15016091668000 "NONE" "2015-02-21T16:00:00.000Z" "2015-03-09T10:24:42.998Z" 1
"__type29" "400 Block of STOCKTON ST" "VEHICLE THEFT" "2015-03-09T10:24:43.013Z" "STOLEN AUTOMOBILE" 150161356 "GeoPoint" 37.789918101686 -122.406977563692 "H4OCcYXdlC" "CENTRAL" 15016135607021 "NONE" "Date" "2015-03-09T10:24:43.013Z" 10
"iso29" "400 Block of STOCKTON ST" "VEHICLE THEFT" "2015-03-09T10:24:43.013Z" "STOLEN AUTOMOBILE" 150161356 "GeoPoint" 37.789918101686 -122.406977563692 "H4OCcYXdlC" "CENTRAL" 15016135607021 "NONE" "2015-02-21T16:00:00.000Z" "2015-03-09T10:24:43.013Z" 10
"__type30" "1700 Block of 35TH AV" "NON-CRIMINAL" "2015-03-09T10:24:43.021Z" "LOCATED PROPERTY" 150160944 "GeoPoint" 37.7543968656925 -122.493752455456 "4yeUdwSc0t" "TARAVAL" 15016094473001 "NONE" "Date" "2015-03-09T10:24:43.021Z" 1
"iso30" "1700 Block of 35TH AV" "NON-CRIMINAL" "2015-03-09T10:24:43.021Z" "LOCATED PROPERTY" 150160944 "GeoPoint" 37.7543968656925 -122.493752455456 "4yeUdwSc0t" "TARAVAL" 15016094473001 "NONE" "2015-02-21T16:00:00.000Z" "2015-03-09T10:24:43.021Z" 1
"__type31" "3900 Block of 18TH ST" "ASSAULT" "2015-03-09T10:24:43.029Z" "AGGRAVATED ASSAULT WITH BODILY FORCE" 150160922 "GeoPoint" 37.7611418813327 -122.431710082584 "IoDeX1oJla" "MISSION" 15016092204014 "NONE" "Date" "2015-03-09T10:24:43.029Z" 10
"iso31" "3900 Block of 18TH ST" "ASSAULT" "2015-03-09T10:24:43.029Z" "AGGRAVATED ASSAULT WITH BODILY FORCE" 150160922 "GeoPoint" 37.7611418813327 -122.431710082584 "IoDeX1oJla" "MISSION" 15016092204014 "NONE" "2015-02-21T15:48:00.000Z" "2015-03-09T10:24:43.029Z" 10
"__type32" "GROVE ST / WEBSTER ST" "LARCENY/THEFT" "2015-03-09T10:24:43.037Z" "GRAND THEFT FROM LOCKED AUTO" 156042855 "GeoPoint" 37.776975788523 -122.42968749628 "TeIn6SKCLM" "NORTHERN" 15604285506244 "NONE" "Date" "2015-03-09T10:24:43.037Z" 10
"iso32" "GROVE ST / WEBSTER ST" "LARCENY/THEFT" "2015-03-09T10:24:43.037Z" "GRAND THEFT FROM LOCKED AUTO" 156042855 "GeoPoint" 37.776975788523 -122.42968749628 "TeIn6SKCLM" "NORTHERN" 15604285506244 "NONE" "2015-02-21T15:30:00.000Z" "2015-03-09T10:24:43.037Z" 10
"__type33" "VANNESS AV / SUTTER ST" "LARCENY/THEFT" "2015-03-09T10:24:43.045Z" "GRAND THEFT FROM LOCKED AUTO" 156042861 "GeoPoint" 37.7875490095115 -122.421762501792 "d6BxiXyxwZ" "NORTHERN" 15604286106244 "NONE" "Date" "2015-03-09T10:24:43.045Z" 10
"iso33" "VANNESS AV / SUTTER ST" "LARCENY/THEFT" "2015-03-09T10:24:43.045Z" "GRAND THEFT FROM LOCKED AUTO" 156042861 "GeoPoint" 37.7875490095115 -122.421762501792 "d6BxiXyxwZ" "NORTHERN" 15604286106244 "NONE" "2015-02-21T15:30:00.000Z" "2015-03-09T10:24:43.045Z" 10
"__type34" "800 Block of MISSION ST" "LARCENY/THEFT" "2015-03-09T10:24:43.054Z" "GRAND THEFT FROM PERSON" 150160762 "GeoPoint" 37.7835100715421 -122.405395493939 "BrbQGktV6u" "SOUTHERN" 15016076206153 "NONE" "Date" "2015-03-09T10:24:43.054Z" 10
"iso34" "800 Block of MISSION ST" "LARCENY/THEFT" "2015-03-09T10:24:43.054Z" "GRAND THEFT FROM PERSON" 150160762 "GeoPoint" 37.7835100715421 -122.405395493939 "BrbQGktV6u" "SOUTHERN" 15016076206153 "NONE" "2015-02-21T15:14:00.000Z" "2015-03-09T10:24:43.054Z" 10
"__type35" "FRANCISCO ST / MASON ST" "LARCENY/THEFT" "2015-03-09T10:24:43.062Z" "GRAND THEFT FROM LOCKED AUTO" 156043013 "GeoPoint" 37.8046850499582 -122.413433201999 "4dUmOQ03l0" "CENTRAL" 15604301306244 "NONE" "Date" "2015-03-09T10:24:43.062Z" 10
"iso35" "FRANCISCO ST / MASON ST" "LARCENY/THEFT" "2015-03-09T10:24:43.062Z" "GRAND THEFT FROM LOCKED AUTO" 156043013 "GeoPoint" 37.8046850499582 -122.413433201999 "4dUmOQ03l0" "CENTRAL" 15604301306244 "NONE" "2015-02-21T14:45:00.000Z" "2015-03-09T10:24:43.062Z" 10
"__type36" "8TH ST / NATOMA ST" "OTHER OFFENSES" "2015-03-09T10:24:43.070Z" "DRIVERS LICENSE, SUSPENDED OR REVOKED" 150160659 "GeoPoint" 37.7766597984985 -122.412160931881 "cTvOo6P5Em" "SOUTHERN" 15016065965016 "NONE" "Date" "2015-03-09T10:24:43.070Z" 1
"iso36" "8TH ST / NATOMA ST" "OTHER OFFENSES" "2015-03-09T10:24:43.070Z" "DRIVERS LICENSE, SUSPENDED OR REVOKED" 150160659 "GeoPoint" 37.7766597984985 -122.412160931881 "cTvOo6P5Em" "SOUTHERN" 15016065965016 "NONE" "2015-02-21T14:41:00.000Z" "2015-03-09T10:24:43.070Z" 1
"__type37" "GUERRERO ST / 14TH ST" "VANDALISM" "2015-03-09T10:24:43.078Z" "MALICIOUS MISCHIEF, BREAKING WINDOWS" 150160530 "GeoPoint" 37.7680054163824 -122.424412715064 "CKUYNHcYh5" "MISSION" 15016053028100 "NONE" "Date" "2015-03-09T10:24:43.078Z" 5
"iso37" "GUERRERO ST / 14TH ST" "VANDALISM" "2015-03-09T10:24:43.078Z" "MALICIOUS MISCHIEF, BREAKING WINDOWS" 150160530 "GeoPoint" 37.7680054163824 -122.424412715064 "CKUYNHcYh5" "MISSION" 15016053028100 "NONE" "2015-02-21T14:25:00.000Z" "2015-03-09T10:24:43.078Z" 5
"__type38" "LEAVENWORTH ST / FILBERT ST" "LARCENY/THEFT" "2015-03-09T10:24:43.086Z" "GRAND THEFT OF PROPERTY" 156042980 "GeoPoint" 37.8003406138473 -122.417589710606 "bbJwcGeufJ" "CENTRAL" 15604298006374 "NONE" "Date" "2015-03-09T10:24:43.086Z" 10
"iso38" "LEAVENWORTH ST / FILBERT ST" "LARCENY/THEFT" "2015-03-09T10:24:43.086Z" "GRAND THEFT OF PROPERTY" 156042980 "GeoPoint" 37.8003406138473 -122.417589710606 "bbJwcGeufJ" "CENTRAL" 15604298006374 "NONE" "2015-02-21T14:00:00.000Z" "2015-03-09T10:24:43.086Z" 10
"__type39" "IVY ST / LAGUNA ST" "LARCENY/THEFT" "2015-03-09T10:24:43.094Z" "GRAND THEFT FROM UNLOCKED AUTO" 156043176 "GeoPoint" 37.7769313104957 -122.426360535365 "FbXH177R2d" "NORTHERN" 15604317606224 "NONE" "Date" "2015-03-09T10:24:43.094Z" 10
"iso39" "IVY ST / LAGUNA ST" "LARCENY/THEFT" "2015-03-09T10:24:43.094Z" "GRAND THEFT FROM UNLOCKED AUTO" 156043176 "GeoPoint" 37.7769313104957 -122.426360535365 "FbXH177R2d" "NORTHERN" 15604317606224 "NONE" "2015-02-21T14:00:00.000Z" "2015-03-09T10:24:43.094Z" 10
"__type40" "500 Block of JOHNFKENNEDY DR" "NON-CRIMINAL" "2015-03-09T10:24:43.102Z" "LOST PROPERTY" 156043132 "GeoPoint" 37.7725405391593 -122.466204667893 "fn3i7ri6Qc" "RICHMOND" 15604313271000 "NONE" "Date" "2015-03-09T10:24:43.102Z" 1
"iso40" "500 Block of JOHNFKENNEDY DR" "NON-CRIMINAL" "2015-03-09T10:24:43.102Z" "LOST PROPERTY" 156043132 "GeoPoint" 37.7725405391593 -122.466204667893 "fn3i7ri6Qc" "RICHMOND" 15604313271000 "NONE" "2015-02-21T13:45:00.000Z" "2015-03-09T10:24:43.102Z" 1
"__type41" "1400 Block of LAGUNA ST" "LARCENY/THEFT" "2015-03-09T10:24:43.110Z" "GRAND THEFT FROM LOCKED AUTO" 156042877 "GeoPoint" 37.7844435964858 -122.427954885331 "Ut36TS1Del" "NORTHERN" 15604287706244 "NONE" "Date" "2015-03-09T10:24:43.110Z" 10
"iso41" "1400 Block of LAGUNA ST" "LARCENY/THEFT" "2015-03-09T10:24:43.110Z" "GRAND THEFT FROM LOCKED AUTO" 156042877 "GeoPoint" 37.7844435964858 -122.427954885331 "Ut36TS1Del" "NORTHERN" 15604287706244 "NONE" "2015-02-21T13:30:00.000Z" "2015-03-09T10:24:43.110Z" 10
